#Table1
ID,DEC_deg,RA_deg,Redshift,MedianStellarMass_dex_solarmasses,DeVancoulerGalRad_bandR_arcsec
1237668349749166096,14.460966,221.01157,0.1381015,11.0957690341893,1.158153
1237668349749559422,14.205151,221.94001,0.1369488,11.4034051439812,2.905287
1237668365312262285,13.832521,235.40247,0.07088641,10.8530620901729,3.475565
1237668495240069245,16.047941,164.27641,0.1268326,11.0019075074815,1.049338
1237668496316432511,17.407024,170.43775,0.1780894,11.5374885426281,3.281896
1237668496853106754,17.846278,169.89418,0.0690193,10.9884433949046,5.220355
1237668586505830542,17.433968,166.95518,0.2045562,11.5755114489002,3.125715
1237668623017967797,16.103197,198.13518,0.0955406,11.0217293508758,1.846614
1237671124292141591,8.5007131,122.94447,0.1980246,11.4104752811691,2.34479
1237671140409606329,4.3002161,179.42495,0.1892647,11.6352710411884,2.782141
1237671260669673730,14.183872,151.57956,0.03014242,9.30083643041144,7.287098
1237671931744747812,9.5576787,161.22706,0.1333479,11.3535311560845,2.090051
1237671991336697968,11.302251,200.88196,0.08945026,11.9591652130912,27.02337
1237673705576923186,40.567711,111.3581,0.2009494,11.7483828953118,4.622542
1237674370757034195,22.550864,131.11465,0.1927295,11.5644400285091,3.889966
1237665548900827675,16.054313,240.76245,0.1324278,11.4665426614811,3.464804
1237665549427409052,23.888626,217.09109,0.1354845,11.6132478488289,5.052745
1237665549431210174,21.409499,226.13629,0.2306534,11.5426115259761,2.230437
1237665549963821326,24.471902,216.05334,0.23299,11.8116366196191,3.520352
1237666091662639373,15.773537,16.774323,0.2232358,11.7431993080245,5.145663
1237667109039636727,21.221222,131.21342,0.1778946,11.5856334822893,4.238856
1237667142864929034,22.634947,135.14265,0.1144767,11.336340690541,3.117429
1237667212124160110,24.309622,144.471,0.1222711,11.6328582662391,5.023377
1237667212660113605,24.047669,142.16134,0.2145179,11.5780041817343,2.766425
1237667253998780696,22.904742,142.05254,0.1270058,10.9673327796627,1.231507
1237667254017917150,29.840747,190.59449,0.2475824,11.6084939383873,2.188372
1237667292108488871,13.140892,123.46881,0.176667,11.544081286178,2.789081
1237667293190750283,21.0508,142.01286,0.08294354,11.1666044512531,3.159334
1237667323783413907,25.504938,158.24504,0.2524989,11.6557814593543,2.253524
1237667323793309844,28.058655,183.60879,0.0479568,10.8253882033314,3.698991
1237667429027020968,23.849273,157.41349,0.2509579,11.7365745530697,2.837762
1237667429549605276,13.881709,124.49234,0.1898201,11.7020348831429,2.757634
1237667429568610492,26.075187,169.14323,0.04756359,10.6558742349152,2.04655
1237667443511591025,27.546135,194.35768,0.01857126,10.2706850979012,3.187562
1237667448878071901,26.073004,186.9114,0.2006781,11.4484110852209,1.586004
1237667550349623465,24.573293,175.96979,0.2905888,11.810973762651,2.431382
1237667733970813075,21.465358,182.04096,0.132582,11.4838957781758,4.471071
1237667734490841214,16.153568,141.70328,0.189448,11.4604396165232,2.292306
1237667734518169692,20.417802,207.77331,0.1194438,11.1482992934762,2.345166
1237667735048224777,22.375599,191.11304,0.1946793,11.3768798846286,1.933154
1237667735567728824,18.713162,148.78576,0.1879306,11.2780989028397,1.493958
1237667736116527279,23.066787,177.73356,0.1407492,11.4211763658677,3.627269
1237667781741445267,15.001442,138.22603,0.1257465,11.3615619661141,2.447691
1237667782282313857,17.765719,147.28259,0.1665551,11.5016679390101,2.398888
1237667783386136710,19.237268,220.34999,0.2246873,11.5827282808896,2.716229
1237667910051692649,23.48796,173.35139,0.1981615,11.5079296790063,2.731808
1237667910056738901,23.740156,185.90803,0.226891,11.479780879512,2.057443
1237667910600556703,23.103352,203.25698,0.1106162,11.4408343687974,2.757138
1237667912201011407,25.437173,177.74383,0.1744861,11.4721214024466,2.280973
1237667912217526447,21.597316,218.92582,0.08596338,11.3355197880446,3.052009
1237667914879926319,19.298112,176.35554,0.02149812,9.99917326190189,3.027146
1237667967493800193,20.674062,221.68266,0.2040435,11.4556457080762,1.562198
1237668272980951483,16.662003,223.35234,0.04199973,10.5579838870908,1.738783
1237668273514217547,18.60192,214.84622,0.06813515,11.4849919424014,4.768701
1237668350282105044,16.175337,211.99969,0.1291858,11.3585688080057,3.081518
1237668494704050235,15.873233,166.23278,0.1567852,11.3485701050377,1.572643
1237668496856186994,18.310183,177.19376,0.1952659,11.3237479241798,2.526687
1237668573079994869,13.548079,250.98247,0.1864794,11.3277331158897,2.734788
1237668584357953595,15.691704,166.10678,0.1148813,11.2200629446888,1.686698
1237668585968304220,16.768337,165.3678,0.06876506,11.1465960684582,4.061675
1237668589724434502,17.230468,188.28389,0.1925848,11.5368733235082,2.228039
1237671122687099047,10.375366,135.76176,0.1708848,11.2613007278414,1.743461
1237671123227115690,12.412838,142.78248,0.131572,11.3459916158463,2.085633
1237671124841791684,15.281047,152.03886,0.273236,11.8416284178384,3.296311
1237671260658532725,8.7190626,126.08534,0.1761061,11.6759120817878,3.229768
1237671260669739186,14.288267,151.60181,0.02904325,10.1861564261562,3.467494
1237671261201039630,12.215009,138.719,0.1280713,11.4093165574595,1.775456
1237673706114842691,41.559249,114.261,0.1678236,11.2827253436408,1.41289
1237668297677144181,18.068803,208.94619,0.2313393,11.6145777719066,2.833711
1237668333099548868,16.029777,215.35893,0.2545564,11.6412187481183,1.627416
1237671930134659143,8.3394348,162.54142,0.2197266,11.6494864544366,3.193542
1237665531718467945,20.199358,229.66558,0.04924826,10.6074160842545,2.348413
1237665548356485124,21.363997,223.45819,0.2526418,11.7482968378754,2.90801
1237665565530521668,22.774728,207.80099,0.05502648,11.4054769309878,6.017072
1237665566071586890,21.253683,217.95312,0.07607067,11.2337235356681,3.434882
1237665567147950321,20.48874,224.35542,0.105158,11.2695229619276,3.332748
1237667107426467883,17.407696,126.22339,0.08928557,11.092135091094,2.97497
1237667107960127530,14.275011,119.29328,0.2840712,11.8298732605763,3.114525
1237667109570609336,15.213584,118.44671,0.1029976,11.4301551480312,3.65236
1237667112260796525,25.509225,144.72835,0.2207046,11.5433006286621,1.004327
1237667210516430979,25.05778,151.81414,0.1923994,11.661943922285,2.47529
1237667253475147860,29.067999,174.97528,0.1419621,11.4202827907284,2.667681
1237667293183214030,14.730779,125.31529,0.1356258,11.6844091855455,4.285684
1237667322718191700,27.194935,179.95222,0.1285889,11.2775468272157,3.076521
1237667429550326112,14.473132,126.07122,0.2388946,11.6545357033028,1.768593
1237667430104301775,26.022618,166.08294,0.3028027,11.8074376099394,3.570373
1237667431171031233,23.523764,148.54668,0.149188,11.1748919044476,1.307807
1237667442973212719,27.330932,190.48665,0.05681139,11.014019906288,2.839641
1237667443510870091,27.606257,192.45685,0.1452973,11.3903175434098,1.899579
1237667486454644909,16.915606,134.79131,0.1848827,11.7229817126645,5.786273
1237667538010308922,22.470039,157.1488,0.2109506,11.5696687248419,2.371217
1237667539079069848,20.617561,145.01618,0.1876682,11.5213115755905,3.061873
1237667550342938783,22.767318,159.51812,0.1407493,11.3824526783428,3.495181
1237667730195677598,11.289943,125.46437,0.1009968,11.4500071149814,4.152092
1237667733957181614,17.69041,149.20135,0.2133606,11.4600892667077,1.323705
1237667733985820823,18.00216,218.4361,0.1394851,11.3185621321318,1.405828
1237667735032758427,19.262936,153.34829,0.2472893,11.542374093784,2.800732
1237667735042457725,22.142612,176.88095,0.05108086,11.0260749462468,4.250099
1237667735582736577,22.806515,185.38517,0.1390086,11.0607073380961,1.988125
1237667781204050187,14.377973,137.17649,0.1100793,10.9181502617575,2.204979
1237667781221744671,21.243227,179.17615,0.06923289,11.5378782424377,8.506833
1237667782314164350,17.487515,224.26286,0.1900986,11.2793406915152,1.241886
1237667783381418168,21.181229,209.08359,0.06278388,11.352956191753,5.211059
1237667783387381900,18.491405,223.35097,0.05737508,11.3288503367221,4.104138
1237667912203829358,25.538013,184.88121,0.2253736,11.719498966937,2.763771
1237667915955568662,20.235092,181.02573,0.02106249,11.3530309615307,14.07369
1237667916488704136,20.173471,171.87457,0.1062379,11.1538832225488,3.330177
1237667916491587658,20.556894,178.81861,0.1943641,11.3436636817059,1.379823
1237667917029179472,21.159239,180.65578,0.02494448,10.9901846847351,6.255214
1237667967497207889,18.510296,229.58359,0.1247181,11.4167553378502,2.929609
1237668289082425633,17.028224,152.34719,0.2590442,11.8397707812692,4.48725
1237668289619755135,17.536145,153.30946,0.1160281,11.3571124758455,3.268197
1237668296606941317,16.038338,217.06619,0.1405648,11.7501061802177,3.767276
1237668298739417208,20.393038,181.18071,0.02413901,10.2278986648016,5.999563
1237668333109903735,11.21706,239.14543,0.1060515,11.5591362572159,6.162341
1237668349211050243,14.513875,218.17626,0.09785435,11.5718700081343,4.541377
1237668367458894338,15.88446,234.0951,0.1492511,11.2811695960845,1.835618
1237668585971515453,17.401498,173.02377,0.1724577,11.5795304007479,2.325354
1237668590800404582,17.922319,193.62264,0.2025629,11.6170777099178,2.069335
1237668591340683397,17.670626,201.81254,0.2087861,11.5625832965598,3.641367
1237668623550120050,17.017605,186.84589,0.06810138,11.3580722756451,6.198732
1237668624087974028,17.35319,189.28003,0.1307957,11.6434706917498,5.829886
1237668625166958659,17.49164,201.76892,0.08779345,11.1272410722449,2.667644
1237670448369303958,10.67717,124.92824,0.03768236,10.3805640547944,2.19057
1237670965379531165,10.815664,126.56053,0.06594951,11.3350956042268,4.888904
1237671122690244907,12.044981,142.8925,0.259714,11.7217069642502,3.036175
1237671124835369182,12.402056,137.24275,0.2245594,11.2842588139174,1.17059
1237671261734895696,11.059495,131.84131,0.06635495,11.0746731118415,3.586048
1237671262281269300,15.719607,153.6117,0.1772734,11.5362376581179,2.37471
1237671262816305227,15.555658,149.2515,0.01445513,9.09392131694403,2.274704
1237671264963592339,8.6484569,192.58944,0.1646267,11.0929648434685,1.34881
1237671266035040419,3.3769559,191.48288,0.1584817,11.4944021094561,4.790253
1237671958050242789,13.388324,200.43451,0.0937951,11.3453281485126,3.018127
1237673808656138481,20.188028,123.70076,0.1827696,11.4086436615471,1.837888
1237673808656531740,20.574314,124.63977,0.1814942,11.2139699707623,1.984665
1237674460953313562,4.229348,142.16778,0.2584003,11.871831181692,5.300184
1237674603751342366,2.372154,209.87352,0.2615585,11.7295519924373,3.681818
1237667447807738006,24.95426,195.45443,0.2510129,11.6294264860335,1.941016
1237665535464374440,22.812268,232.06975,0.1258641,11.7766971983947,10.84961
1237665548893880440,21.473685,224.85522,0.2105665,11.6426564641297,2.39303
1237665549435863483,18.036438,236.80675,0.04544848,10.063557287358,1.315732
1237665550502723783,23.781401,221.08342,0.1603513,11.580259164868,5.047022
1237665565534519389,20.885186,217.30349,0.1235934,11.3463291479857,2.994594
1237665565545267592,13.753835,241.98115,0.1457657,11.1737676647463,1.250478
1237665566080762183,15.129479,239.14266,0.1619062,11.1943543124798,1.599622
1237665566606753909,22.538441,213.91293,0.1531563,11.1158899952279,1.349323
1237665567142183070,23.561348,210.59386,0.1615997,11.2332224255661,1.721148
1237667109571657947,16.472993,120.58097,0.03998556,11.0476748132496,4.579397
1237667111724449979,25.682092,146.2048,0.1714051,11.4316636664444,1.793111
1237667211042947469,17.123183,127.95118,0.1129771,11.6205062989611,7.780159
1237667212666011801,27.950733,156.58978,0.2349337,11.6289986197953,2.009977
1237667252921106741,18.696966,133.47843,0.2713335,12.069585104764,8.280317
1237667254550921387,30.251658,180.37229,0.07184453,11.4337645446067,5.282633
1237667255091986592,30.530121,191.42185,0.2601678,11.7662764276611,3.795597
1237667293195337905,23.866464,152.97912,0.04712672,10.7435075279209,2.283227
1237667323251654805,26.898695,171.34029,0.1449502,11.1595394799369,1.482036
1237667324334702869,27.996611,195.17021,0.02363859,10.5950889668238,8.122255
1237667542827008185,21.33428,148.85171,0.2469919,11.8407507122029,4.039288
1237667549267492876,21.065103,155.52513,0.03915406,11.4722114313627,11.69103
1237667549804232735,21.479593,155.10824,0.1109213,11.6840020911477,3.666989
1237667730731762240,11.15378,123.58773,0.2000911,11.645720499102,3.195854
1237667733989884187,15.903765,227.9411,0.137729,11.5855510868714,3.470324
1237667735034658924,20.156115,157.85531,0.1285282,11.5031077913009,4.776856
1237667735564910926,17.186026,142.30568,0.2389312,11.6449761583353,2.343955
1237667735588896897,22.002776,200.50743,0.09161713,11.0847674148972,2.01552
1237667735596499229,19.180397,218.92724,0.2110785,11.5133012008737,1.733448
1237667736136581398,17.983401,226.58473,0.150532,11.3491496471106,1.220778
1237667781736005910,11.307565,126.08427,0.1564849,11.1265226720134,1.088398
1237667782292603010,21.634427,172.05826,0.03422084,10.1502782511234,2.902045
1237667782311280767,18.839537,217.46819,0.1017038,11.3093089906615,3.705121
1237667782831177973,22.273013,176.16477,0.1302069,11.4637874714681,4.607999
1237667910052413443,23.522109,175.04987,0.03398598,11.1847326638526,7.058829
1237667911668072488,25.057264,187.75619,0.06656485,10.6966668772075,2.081854
1237668270829076549,16.921582,212.63685,0.1250252,11.0526837779908,2.426581
1237668272433594590,19.729752,198.21187,0.09085581,11.4768816432334,3.608262
1237668272444735755,15.925975,224.77285,0.09067629,10.6959402716893,1.336469
1237668288541425871,14.496333,142.87205,0.0774121,11.4708579457947,6.556193
1237668288550076581,18.114375,163.109,0.134884,11.6250507755321,4.299819
1237668293375623280,19.509294,175.48372,0.05626639,10.6482516849646,2.834887
1237668293376278564,19.447918,177.05561,0.02259751,10.444648208555,4.799078
1237668296594620542,18.75265,187.81899,0.1925468,11.6508362778113,3.229123
1237668298741186705,20.617895,185.57868,0.05094985,11.128021424578,5.640847
1237668332565102788,14.539041,220.90345,0.1384494,11.504209195904,2.830303
1237668335783837888,16.294014,233.67416,0.1602705,11.5048921949347,2.533198
1237668366386855980,14.042294,237.61008,0.136884,11.5793311164016,4.323347
1237668494705819817,16.147572,170.55459,0.1569879,11.5396112927265,2.542976
1237668495784607839,17.625188,182.52104,0.02533752,10.243413688695,3.588966
1237668585971581060,17.430727,173.20838,0.1136538,11.2918275959673,2.631711
1237668588649775320,16.29281,186.09784,0.2307954,11.4810186522518,1.58386
1237670964841546059,9.7770946,124.07119,0.2298464,11.4998621791456,2.760371
1237670964844298581,11.530126,130.36881,0.2249808,11.4785235265153,1.793578
1237670964847116555,13.220361,136.62165,0.04955618,10.5110534986525,1.784742
1237671123766476990,13.847028,148.53775,0.1024339,11.2120152751449,2.900961
1237671129665831028,6.8348487,179.15356,0.04239629,10.6158794669245,2.694073
1237671140947591363,6.7048849,180.36477,0.1433531,11.2423988517985,2.150077
1237671261209952357,15.689841,159.45393,0.1957527,11.7392473437358,3.719285
1237671262279368866,15.058045,149.20912,0.07573009,11.3941134066554,3.914812
1237671691228873134,16.996618,246.46145,0.08699732,11.1663233913278,3.986109
1237671955903676651,10.800812,199.85892,0.1500357,11.4041051998647,2.014694
1237671957514485898,10.898605,201.09551,0.09268063,11.0564360001008,2.798622
1237674473291972719,59.032596,175.25138,0.1689398,11.229692071327,1.66314
1237678437014503548,1.2060375,35.468585,0.1957875,11.4147604532336,1.825299
1237678617400181363,0.5603642,319.70446,0.2764867,11.9156689390074,3.674681
1237665565535305947,20.452731,219.23247,0.2529068,11.7591049805196,3.498384
1237665565548281893,11.196192,248.47782,0.2265478,11.8429532162263,2.761094
1237665567678267486,24.270032,208.58126,0.2515252,11.8209321370668,4.242153
1237667912203960363,25.613814,185.20019,0.1759479,11.61972443384,3.275931
1237667912205533308,25.474404,189.27914,0.1737734,11.679404732,4.557373
1237667912742076568,25.838457,188.40625,0.176235,11.2900515169604,1.740421
1237668297144271038,16.140007,218.21545,0.294518,11.7357920644572,3.074665
1237668299277008957,20.954852,182.90584,0.1881556,11.4297330802656,2.073453
1237668332562546826,15.645258,214.9615,0.2260827,11.6386591802584,1.350796
1237668333107478698,12.426648,233.607,0.1466336,11.4460652571579,3.098284
1237668336325100027,13.246627,243.65933,0.174976,11.5333443582786,2.173615
1237648721218568321,-0.073373138,152.15172,0.1843295,11.4720963774598,1.768829
1237648721759961197,0.33325977,162.52569,0.04032925,10.6813337002823,1.620768
1237648722832326767,1.2250393,159.37073,0.05623625,10.7895952904801,2.249787
1237649961918005350,-7.6168486,49.4522,0.01438588,10.6447936590412,6.775062
1237649961919512782,-7.2023788,52.936957,0.1959863,11.7178345001303,3.147513
1237649961921872092,-6.4682054,58.292947,0.1805969,11.3501396600041,1.698814
1237651067353366691,65.725229,185.88107,0.2128888,11.5635018966859,2.882398
1237651190287302752,55.95147,140.89288,0.04853034,10.5937590437461,3.796759
1237651249898651828,55.520799,229.8596,0.1625079,11.0810248319176,2.051137
1237651250977702172,47.419444,244.39527,0.1505248,11.2022744516144,1.870621
1237651272437399632,67.277891,184.8799,0.1965694,11.6578902722686,2.23041
1237651272969027695,64.700275,155.64292,0.08445616,11.2090409639059,3.375545
1237651274030383457,45.309223,118.26923,0.1604187,11.4113321935147,3.94985
1237651539240091755,60.041274,139.92621,0.1931009,11.5146687248489,2.470822
1237651737369313495,3.189333,183.98828,0.07721627,11.1481250341167,2.517876
1237651752939814986,1.7437763,187.33215,0.1642128,11.1753844459454,1.324792
1237651755084677211,3.5396854,181.35223,0.1334512,11.4587166158162,2.414206
1237651821637468235,3.3740085,220.18064,0.03195388,10.9099186543463,3.599092
1237651822179451256,3.0218571,231.85844,0.09015094,11.2479422324104,2.433876
1237652616205566008,-10.122031,25.359223,0.126268,11.5084826701786,2.736316
1237652628568867001,-10.908268,16.619871,0.1983668,11.6297191563062,4.0602
1237652901282447555,-9.2397835,354.16301,0.09108586,11.2619834216894,3.016984
1237652901284479169,-9.3298436,358.80479,0.07570494,10.8322532674792,1.809423
1237652901830525024,-8.6851078,20.093779,0.05598848,10.3753068950682,8.357543
1237652942087192746,10.910078,326.51898,0.08353907,11.4235027740942,4.303354
1237652942096564431,13.447301,348.28226,0.1771719,11.4377520626294,2.153458
1237652943712026904,15.227532,359.61961,0.1591298,11.2235371452989,1.452681
1237652944243720372,15.141234,347.32073,0.1653524,11.7969498444436,4.019096
1237652946922242141,-10.376627,16.756773,0.1313914,11.2494845525653,1.498002
1237653441374126222,-9.7221279,350.32833,0.1624077,11.5042604666087,2.221717
1237653651838206003,14.943187,7.6372517,0.03812014,10.6807959938888,3.646224
1237653664718454922,1.76026,141.88657,0.1485534,11.9193001355889,7.25982
1237654381977927826,52.252705,138.02485,0.04695614,10.7688744485495,2.724886
1237654383051145264,52.063553,135.65353,0.09919074,11.6971853580035,7.653305
1237654398081237004,63.660162,178.99103,0.02023625,10.4675010879582,4.354458
1237654604778635728,2.8137892,136.77919,0.09964832,10.4991502193152,1.276331
1237654605866008712,5.0256524,167.89241,0.04068042,10.620267646038,2.511997
1237654609606213754,64.560042,190.90712,0.07509691,11.1912104695366,2.942153
1237654627326951764,37.785207,121.58216,0.1238901,11.3421011459432,2.833347
1237654880201474275,4.0100243,218.01475,0.1081886,11.5814722085197,4.64421
1237654880205734107,3.4841825,227.69979,0.07775576,11.2134099603863,3.509958
1237654880211042580,2.7875994,239.80883,0.047258,10.0201209618026,1.374724
1237654880744767812,3.7336463,232.68364,0.08568906,11.1306475222809,3.544496
1237655107295838244,54.240906,150.90651,0.04506384,10.7274801066378,4.511214
1237655107304947829,59.122456,188.26634,0.1528323,11.2377199039911,3.329491
1237655108916150299,60.349226,191.09826,0.04086946,10.7464899368788,3.418755
1237655125005369491,4.6259881,175.53718,0.1592561,11.5885951398086,3.428792
1237655368757346438,58.628333,212.55497,0.1518391,11.3387445005646,2.807441
1237655464310210650,60.361769,206.64923,0.07141962,10.8389498787728,0.7521591
1237655472357769679,39.76043,248.13221,0.159541,11.6602523748734,3.638924
1237655472359080418,37.326715,250.41779,0.1905107,11.5698881512508,2.710133
1237655473437147160,29.704513,257.79966,0.210682,11.586073229686,3.516758
1237655499746115885,-1.2629271,221.82809,0.1481638,11.4943636582611,3.278806
1237655742409998485,4.3639087,228.83741,0.09976806,11.3428631873103,3.584491
1237656240631316644,13.37994,350.8378,0.07308101,11.2271141925012,3.392016
1237656242770018747,12.975789,330.24376,0.1618088,11.7227720521041,3.946456
1237656494032552215,12.80325,342.73153,0.1950002,11.5642532566562,3.300685
1237656495103738186,12.886927,336.69808,0.1295066,11.5332106946007,2.887844
1237656538586546422,-8.7430387,336.54205,0.08337415,11.1916904991376,4.869584
1237657118405165079,29.753367,118.44805,0.03894248,10.2816223131304,1.31464
1237657593540575599,38.470974,127.11264,0.2114702,11.4383270269609,2.927681
1237657607498498231,38.043269,125.57819,0.08196601,11.1842254742805,2.848504
1237657628432073004,27.696764,119.8463,0.1947606,11.6914750503784,2.053851
1237657628434891103,32.209765,125.15853,0.1802625,11.2762855068431,1.487287
1237657628437053692,35.493977,129.56404,0.04972077,10.7067569760839,2.19347
1237657628992077893,52.175526,183.96442,0.2009143,11.3200703420298,1.023094
1237657629524230362,51.22223,166.5021,0.1204249,11.3102666541818,3.057649
1237657856070516883,51.12955,170.71336,0.048324,10.9133984874934,3.71582
1237657873794728075,43.128392,147.66262,0.07317346,11.0572490069899,2.890887
1237658199665737911,38.52668,138.14742,0.09893662,11.3167054001824,4.28516
1237658203957887221,36.629739,134.49069,0.09097985,11.4182247228018,5.446429
1237658203974729873,49.474862,185.30597,0.04544634,10.4796552968037,3.401201
1237658205571121401,40.974864,139.87716,0.1417837,11.4632234937162,3.206979
1237658205586063391,50.704811,187.90583,0.03053906,10.82830896831,4.038899
1237658297925042479,5.8107823,162.26274,0.1961656,11.3793081081094,2.530222
1237658298461323404,6.0814296,160.90086,0.05662593,10.9352251493256,2.454638
1237658299528904913,6.0501779,146.76156,0.1668581,11.5131473887595,5.229471
1237658802572427481,55.048358,175.32144,0.05900879,10.7665990058449,2.162986
1237658916924424344,52.916691,204.60726,0.1046709,11.4935296335316,5.897021
1237659120408330362,35.655841,245.62238,0.03339903,10.9111478719133,3.844959
1237659324952346781,44.50075,239.48354,0.1648604,11.2842990961217,1.726641
1237659325481353266,55.517504,217.26418,0.1054599,11.3942547062761,3.780165
1237661972251213935,7.6432871,166.36266,0.1569665,11.7476013595151,3.546604
1237663277921468665,0.58316039,345.68725,0.1810997,11.6285640395363,3.413776
1237663277928218788,0.47634298,1.0109006,0.08239747,11.0796042549773,2.530879
1237663478722199796,-0.34286624,334.03565,0.1379851,11.5297400165,2.242473
1237663479796924635,0.55174284,336.26012,0.1955132,11.9166048899206,5.522422
1237663542067593846,-0.91470545,319.42172,0.1795562,11.369858574355,1.583213
1237663542608199858,-0.57890548,327.9665,0.2110018,11.7279070573277,2.357254
1237663783126237400,-0.72486597,5.9758001,0.06440641,11.3527178440127,4.516512
1237663784200175698,0.036735537,6.4071007,0.04244858,11.3625223304844,5.66751
1237666302164467908,1.1590963,46.299502,0.105881,11.2236393815256,2.267334
1237666302165713001,1.1444211,49.136783,0.1982894,11.6349179447279,2.365643
1237670955712905262,-10.12505,20.770054,0.1108705,11.2784584081382,3.579992
1237671140406395040,-2.1018424,175.93723,0.120055,11.2845529960759,2.72294
1237671764788576374,4.6069275,190.95727,0.1627269,11.0050099954824,2.623795
1237671769071681551,57.000964,224.54691,0.02821841,9.84491142144543,1.732225
1237671769615564848,64.780124,253.77144,0.1777879,11.497404354348,2.308427
1237671992954257535,-2.6539468,208.40642,0.07572702,10.7635078096064,1.139438
1237674649392513173,-0.64938593,181.60184,0.2023831,11.5339961975842,2.701433
1237678437016600799,1.1181156,40.2914,0.02397726,9.94738678810972,3.526279
1237651212824150141,58.550666,258.72711,0.2172115,11.8437842288986,3.762375
1237651249894719587,60.387772,215.59448,0.2299989,12.0224635855993,3.452179
1237652599567024448,-7.9222945,325.45474,0.2184547,11.4668383835815,1.966512
1237652943702655352,13.696426,337.62005,0.2234399,11.9286539540044,3.69823
1237654599952957697,2.9696114,150.52277,0.2505277,11.8512032219442,3.881223
1237654949445566648,62.061148,223.68721,0.2589465,11.5794364044559,2.697024
1237655370901225548,62.691164,197.62762,0.2296343,11.490935093374,2.292312
1237655448733745305,63.042414,175.53798,0.2448352,11.6684098264086,2.216373
1237655743482036402,5.4986896,225.12296,0.1258471,11.2266033165506,2.258466
1237655744550535348,7.2317146,213.09072,0.1162759,11.1543037644005,1.581882
1237656242780766545,15.329943,355.38789,0.2278212,11.6315175983473,2.598371
1237657628455600281,51.727987,185.53232,0.173731,11.159223615774,1.445848
1237667323801763984,26.486735,205.23581,0.07501784,11.461747629859,7.323099
1237667429563039762,23.869518,155.19874,0.03944341,10.7437531883334,2.368749
1237667431173193837,24.806957,153.79683,0.1735166,11.3975488490541,2.589131
1237667485916201189,15.460276,131.42296,0.1794064,11.6408244519844,2.770279
1237667541752479831,20.161251,147.12323,0.1130417,11.3420092859305,2.750578
1237667549813604514,24.371524,178.22296,0.2043346,11.6282722848118,1.99142
1237667551955517627,24.713481,164.17475,0.255212,11.6547731354949,2.814873
1237667735052026026,21.603756,200.5101,0.1863381,11.2095268148696,1.173524
1237667735568056595,18.949395,149.6532,0.1607512,11.626407007745,3.009305
1237667735582736542,22.817313,185.34394,0.1361093,11.717735620914,10.07857
1237667781227053171,21.126974,192.14963,0.1396938,11.6716836710111,4.165244
1237667781735809430,11.109454,125.70912,0.1098033,11.4396695259493,2.743464
1237667781748719883,19.032478,155.07819,0.3253465,12.0698902875301,5.821386
1237667782275956863,13.95708,132.81195,0.06894697,10.2586882733231,1.046348
1237667782857458058,13.730746,239.08289,0.105108,11.262291961466,2.805627
1237667783372767289,23.089574,187.81051,0.07513078,11.4594963206036,5.746288
1237667783388692690,17.827693,226.39269,0.205103,11.6597592115286,3.477527
1237667910597804180,23.871571,196.32676,0.140176,11.5538025780115,2.89102
1237668271912124758,13.239943,234.47458,0.07230211,10.8548843364697,1.984655
1237668271913763134,12.183086,238.06805,0.1085465,10.92622958211,1.217706
1237668272970662022,20.267964,198.72437,0.2709128,11.6966516187967,2.022501
1237668290157281508,18.224924,154.85565,0.1167451,11.4074007114104,5.108101
1237668293370249366,18.279762,162.66711,0.05604057,10.8449188984232,1.902602
1237668297678586014,17.662189,212.36757,0.0180566,9.68690365453949,5.831682
1237668298748461197,19.571328,203.25011,0.1202364,10.553169018589,1.123946
1237668299280154647,20.850488,190.65398,0.06432929,11.3347571726772,4.899581
1237668299282120928,20.666714,195.3886,0.255625,11.7859848453372,3.409595
1237668330950754434,14.8347,211.9795,0.1401953,11.1499637602828,1.646943
1237668349744971789,15.963119,211.20356,0.04521249,10.6362384705571,2.443089
1237668365313507613,12.972347,238.18541,0.1076122,11.4514353022241,4.239986
1237668495241052284,16.304595,166.63591,0.05204887,10.7060819118051,1.867838
1237668495244525700,16.868347,174.83488,0.1060216,11.56932539423,5.726015
1237668584356118650,15.187889,161.83408,0.1330298,11.1877693927527,1.766808
1237668587045716166,18.359073,174.12036,0.1144789,11.4769280310138,2.974443
1237668589186449586,16.804288,185.62696,0.1076413,11.3092876278679,2.009628
1237668590801715305,17.717231,196.7485,0.1324422,11.2947501919552,2.415449
1237668611197894910,50.01928,245.33294,0.1182958,11.378705095718,2.907876
1237668623010103434,16.522876,179.37006,0.05186331,11.4625865772832,11.47713
1237668625696555132,18.572688,184.43705,0.1558076,11.7121709183557,5.585432
1237670964319092869,17.03635,157.16385,0.1690531,11.537576736242,2.368074
1237670964842004740,10.0011,125.21552,0.1009418,11.4442504217877,2.291462
1237670965913845830,9.5000876,120.65774,0.01593705,10.1766946856733,4.808061
1237671261734961345,11.101571,131.92268,0.06713934,10.8162259580567,2.116216
1237671939805020474,64.183723,260.47592,0.2877642,11.6420525074354,1.453058
1237671955903611047,11.036172,199.66133,0.1394295,11.4679626768921,4.781907
1237671956442054763,7.9294533,201.57216,0.05003509,10.6186395608383,3.411947
1237671992946917548,12.609046,201.5926,0.02115046,10.240280221471,4.323122
1237665564996403297,21.25969,214.25477,0.1230811,11.7218137782183,4.342629
1237666210347352605,-7.4280505,328.75624,0.3140704,11.8763723898883,5.112762
